-0.999988,-0.998366,0.609073,0.994015,0.953536
-0.999999,-0.999896,-0.708062,0.995463,0.725829
-0.999994,-0.999166,-0.654598,0.992369,0.949327
-0.999998,-0.999618,-0.580740,0.966150,0.934329
-0.999995,-0.999404,-0.913531,0.984010,0.868965
-0.999996,-0.999961,-0.765208,0.995177,0.516615
-0.999988,-0.999842,-0.768223,0.988818,0.954975
-0.999999,-0.999915,-0.689267,0.987634,0.741938
-0.999968,-0.999512,-0.877578,0.978703,0.969283
-0.999987,-0.999556,-0.867138,0.990743,0.959472
-0.999994,-0.999770,-0.949000,0.976423,0.848762
-0.999995,-0.999942,-0.742163,0.977973,0.909448
-0.999976,-0.999763,-0.956539,0.941723,0.871234
